NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5,A6,A7,A7A,A8,A9,A10,A10A,A11,A14,A15,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,K_1,K_2,K_3,K_4,K_5,K6,K7,K8A_1,K8A_2,K8A_3,B1,B2,B3,B4,B5A_1,B5A_2,B5A_3,B5A_4,B5A_5,B5A_6,B11,B12,B13,B14,C1,C2,C3,C4,C5,C7,C8,C9,C10,C11,C12,C13,C14,D2,D3A_1,D3A_2,D3A_3,D3A_4,D3A_5,D3A_6,D3A_7,D3A_8,D11,D12,D13,D14,D15,EA_1,EA_2,EA_3,E4,E7,E8,E10,E11,E12,E14,E15,E16,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G2,G4,G5_1,G5_2,G5_3,G5_4,G5_5,H1,H2,H3,H4,H7,M1_1,M1_2,M1_3,M4,M6,M7,M8,M9,M10,wgt_n2,wgt_d2,wgt_s3
2009010402,33,2,1,1,4,4,1,4,1,1,1,4,1,7,1,6,1,1,4,4,1,2,2, , ,2, ,1,2,2, ,2,1,1,1,1,2,2,5,1,1,1,1,1,1, , , , , , , , , ,2,1,1,1,1,2,1,2,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,1,4,1,1, , ,1,2,1,2,4,2,1,1,1,1,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,5,6,5,5,1,3,98,1,2,1.37862350243987,1.03946489525994,.722325887232234
2009010403,34,5,3,1,4,4,1,2,4,4,3,2,1, ,1,6, , ,2,6,2,1,2, , ,2, ,2,2,2, ,1,1,2,2,2,1,2,6,2,3,2,2, , ,1,2,1,2,98,2,1,1,2, ,98, , ,2, , , , , , ,1,2,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,2,2,2,2, ,6,5,4,4,1,3,98,2,2,1.27616036969318,1.7146456029837,1.2539660975935
2009010404,5,9,4,1,4,4,2,5,1,2,1,7,2,2,1,1,3,3,6,8,1,3,1,1,1,1, ,2,1,1,3,2,2,2,1,2,2,2,1,4,1,1,1,2,2, , , , , , , , , ,1,1,3,1,1,1,1,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,2,1,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,7,7,1,3,2,1,2,1.6266762426375,2.85872989167675,.836858717077598
2009010405,33,2,1,1,5,5,1,2,1,2,1,7,3,8,1,1,3,3,8,6,1,3,1,1,1,1, ,1,1,1,99,2,1,2,2,2,1,2,2,2,2,1,1,1,2, , , , , , , , , ,1,1,3,1,1,1,2,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,7,6,5,6,1,1,4,98,2,2.65210200914914,1.89599964423587,1.30713880230839
2009010406,36,3,2,1,4,4,1,3,4,2,2,2,6,7,1,5,2,2,1,2,2,1,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,1,7,98,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,98,3,2,7, , , , , , , ,2, ,2,2,1,2,2,1,1,1,2,2,2,6,6,5,3,98,98,98,1,2,1.75797408687684,1.47056448185623,1.1671263930916
2009010407,11,5,3,2,6,12,1,4,1,2,1,5,8,8,2,5,1,1,8,1,1,3,1, , , ,2,2,1,1,3,2,2,2,2,2, , ,1,4,4,1,1,1,2, , , , , , , , , ,99, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , ,3,1,1,1,4,1,1, , ,1,2,1,2,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,6,4,7,1,3,3,2,2,.746241662396958,.946524529438487,.602082833077922
2009010408,39,2,1,2,2,8,1,4,1,2,1,4,3,2,1,3,3,1,6,3,1,3,1,1,1,2, ,2,1,1,3,2,2,1,2,1,2,2,4,4,4,1,1,1,2, , , , , , , , , ,1,1,2,1,1,1,98,98,4,2,2,1,2,2, , , , , , , , , , , , , , ,1,1,2,1,1,2,1,1,1,98,1,2,3,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,1,2,3,5,1,98,98,1,2,1.21209398696609,.558298051888872,.624320846276611
2009010409,3,8,4,1,5,5,1,3,1,2,1,3,7,6,1,5,3,2,3,1,2,1,2, , ,98, ,1,2,2, ,2,1,2,1,2,2,2,6,7,7,1,2,1,98, , , , , , , , , ,2,1,1,2,98, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,1,1,7,7,5,7,1,3,1,1,2,.531390600660454,3.107154021676,1.50270762554131
2009010410,31,2,1,1,3,3,1,5,2,2,2,4,2,7,1,1,1,1,4,6,2,1,1,1,1,1, ,1,1,1,1,1,1,2,1,2,1,1,5,4,6,1,1,1,1, , , , , , , , , ,2,1,1,1,2,1,2,1, ,2,1,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,4,7,5,4,1,3,1,1,2,1.37862350243987,.445665670840991,.725497337645587
2009010411,34,5,3,2,4,10,1,4,1,2,1,6,6,2,1,5,1,1,6,5,1,3,1, , ,2, ,2,1,1,98,2,2,2,2,2, , ,4,1,4,1,1,1,2, , , , , , , , , ,1,1,2,1,2,1,98,98,3,1,2,1,1,1, , , , , , , , , , , , , , ,1,1,1,2,2,2, , , , , ,2,3,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,7,7,7,6,98,98,98,98,98,.630946786911122,.789926883062026,.579772758678222
2009010412,10,5,3,2,4,10,1,4,5,4,3,4,2, ,1,2, , ,4,1,1,1,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,2,7,5,1,1,1,2, , , , , , , , , ,2,1, ,1,2,1,98,98,98,2,2,1,1,1, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,3,6,6,5,4,1,98,98,1,98,.630946786911122,1.60123883198542,.568539756982753
2009010413,48,9,4,1,1,1,1,2,2,3,3,2,3, ,1,6, , ,1,1,3,2,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,4,7,4,2,2, , ,1,1,98,2,2,2,1,2,2, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,2,2,2,2, ,1,4,1,1,1,3,3,1,2,2.12786611660015,.825810584085479,1.33525513623703
2009010414,5,9,4,2,5,11,1,4,4,1,3,7,2, ,1,1, , ,2,3,3,2,2,1,1,1, ,2,1,1,3,2,2,2,2,2, , ,2,7,7,1,1,1,2, , , , , , , , , ,2,1, ,1,2,2,1,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,4,2,1,1,2,2,1,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,5,4,1,3,2,1,2,1.16821950278535,2.3401230032756,.686611888130735
2009010415,47,5,3,1,2,2,1,4,2,1,3,5,2, ,1,6, , ,9,7,1,3,1, , ,1, ,2,1,2, ,2,2,2,2,2, , ,6,5,5,1,1,2,2, , , , , , , , , ,2,1, ,1,1,1,2,2,1,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,6,7,5,6,1,3,2,1,2,.750160024867552,.867906057461551,.797481835016299
2009010416,20,1,1,2,6,12,1,5,1,2,1,5,8,8,2,5,3,3,10,4,3,3,99, , , ,1,2,1,1,3,2,2,1,1,2,1,2,5,4,5,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , ,3,1,2,2,3,1,2, , ,1,98,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,4,4,3,4,1,3,1,2,98,.292933738189104,.366813549494235,.661222456072637
2009010417,39,2,1,1,6,6,1,1,4,1,3,1,8, ,2,5, , ,6,1,1,3,1, , , ,2,2,2,2, ,2,2,2,2,2, , ,4,4,4,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,2,2,2,2,2, , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,1,1,3,7,7,4,7,98,98,3,1,98,2.65210200914914,1.17235577216927,1.24535521374485
2009010418,39,2,1,2,4,10,1,4,1,2,1,5,3,2,1,5,2,2,3,2,1,2,2, , ,1, ,2,2,2, ,2,1,2,1,2,2,2,3,4,4,1,1,1,2, , , , , , , , , ,1,1,3,1,1,2,2,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,1,1,2,2,2,2,2,98,1,1,2,2,2,2,2,2,1,1,2,1,2,7,6,6,5,1,2,2,1,2,1.23503304681912,.599072608609118,.66401145383075
2009010419,5,9,4,1,3,3,1,3,1,2,1,6,2,2,1,2,1,2,7,8,3,3,1,1,2,1, ,2,2,2, ,2,2,2,2,2, , ,7,5,4,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,1,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,1, , ,1,2,1,2,2,2,1,1,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,5,6,1,3,2,1,2,1.99779174452511,4.16126706966026,1.26810493379684
2009010420,5,9,4,1,5,5,1,4,4,4,3,5,2, ,1,2, , ,4,99,3,2,99,99, ,99, ,98,2,2, ,1,1,1,1,1,1,1,4,7,7,1,1,99,99, , , , , , , , , ,99,1, ,1,1,1,98,98,1,1,2,98, , , , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,2,2,1,2,2,2,1,1,1,2,2,98,2, ,2,98,98,98,98,98,1,1,1,1,3,99,99,99,98,99,3,98,1,2,1.17058759687054,2.33208375456188,.704456026750359
2009010421,10,5,3,1,5,5,1,5,1,2,1,7,8,8,2,5,1,1,6,2,3,3,2, , , ,1,2,2,2, ,2,1,1,1,2,2,2,5,7,5,1,1,1,1, , , , , , , , , ,2, , , , , , , , , , , , , ,1,2,1,2,2,2,2,2,2, , , , , ,1,1,2,2,1,2,1,2,1,2,1,2,3,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,7,98,6,6,1,3,98,1,2,.747754366527158,1.93422587272304,.711307671792807
2009010422,21,5,3,1,4,4,2,4,3,1,3,2,2, ,1,5, , ,1,5,2,1,2, , ,1, ,1,2,2, ,2,2,2,2,2, , ,7,7,1,1,1,2,1, , , , , , , , , ,1,1, ,1,2,2,1,98,4,2,2,1,2,2, , , , , , , , , , , , , , ,1,1,2,2,1,1,1,2,2,1,1,2,4,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,3,1,1,2,5,1,3,2,1,2,1.12797566955057,.622931381348733,.694377182922315
2009010423,39,2,1,1,3,3,1,2,1,2,1,6,2,2,1,6,3,2,1,1,2,2,2, , ,2, ,2,1,1,3,2,2,2,2,2, , ,4,7,6,1,1,1,2, , , , , , , , , ,2,1,3,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,1,2,2,2,2,2, ,2,1,2,2,2,2,1,1,1,1,3,3,4,4,2,2,3,2,1,2,2.49799232250311,1.10783866619001,1.15821451468146
2009010424,14,3,2,1,4,4,1,5,1,2,1,5,2,2,1,5,3,1,8,7,1,3,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,5,5,3,1,1,2,2, , , , , , , , , ,1,1,3,1,1,2,98,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,5,5,3,5,1,3,1,1,2,.97021290698769,.934286726361798,.722663801987943
2009010425,31,2,1,1,4,4,1,2,4,1,3,4,2, ,1,6, , ,2,5,2,1,2, , ,98, ,2,2,2, ,2,2,2,2,2, , ,4,7,4,1,1,1,2, , , , , , , , , ,2,1, ,1,2,1,98,98,98,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,99, , , , , , , ,2, ,2,2,2,2,2,2,1,2,1,1,1,4,7,7,4,1,98,4,1,2,2.49799232250311,.768165325715862,1.23227998433921
2009010426,33,2,1,2,4,10,2,5,2,1,3,8,2, ,1,5, , ,6,6,1,3,1, , ,1, ,2,1,1,99,2,1,1,1,1,1,2,6,5,5,1,1,1,2, , , , , , , , , ,1,1, ,1,2,1,99,99, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,2,2,1,2,99, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,2,6,7,5,5,1,3,98,1,2,.613495974150162,.451237968799062,.338570111447085
2009010427,11,5,3,1,5,5,1,5,1,2,1,5,1,1,1,5,1,1,8,8,1,3,1, , ,2, ,2,1,1,3,2,2,2,2,2, , ,1,7,1,1,1,2,2, , , , , , , , , ,1,2, , ,1,1,2,2,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,1,4,2,1, , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,4,7,7,7,7,1,3,2,1,2,.747754366527158,.98020780611772,.724158187562659
2009010428,24,4,2,2,4,10,2,3,2,1,3,5,2, ,1,6, , ,8,8,3,3,1, , ,98, ,2,2,2, ,2,2,2,2,2, , ,4,4,4,2,2, , ,2,2,2,2,2,2,2,2,2, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,2, ,4,4,4,5,98,98,98,98,98,.622027939992692,2.03534561704454,1.32231971039559
2009010429,4,7,3,2,4,10,1,3,1,2,1,4,4,1,1,2,3,1,5,5,1,2,2,2, ,1, ,1,1,1,99,2,1,1,1,2,1,1,5,5,4,1,2,2,2, , , , , , , , , ,1,2, , ,1,2,98,98,98,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,2,1,2,3,2,1,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,1,1,2,7,7,5,5,1,3,2,1,2,1.34479769821416,.355563001674332,1.01909432475935
2009010430,22,1,1,1,2,2,1,2,1,2,1,3,1,4,1,3,1,1,4,3,1,2,2,2, ,1, ,1,2,2, ,2,2,2,2,2, , ,5,6,7,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,1, , , , , , , , , , , , , , ,2,2,1, , , , , , , , ,2,2,2,1,2,2,2,2,2,2, ,2,2,2,1,1,2,1,2,2,1,1,6,5,6,3,2,3,98,2,98,.533567342794263,3.83303267528469,1.38418468508519
2009010431,5,9,4,2,3,9,2,5,1,2,1,7,2,2,1,2,3,1,8,2,1,3,1,1,2,2, ,2,1,2, ,2,2,2,1,2,1,1,5,4,2,1,1,1,2, , , , , , , , , ,1,1,3,1,1,1,2,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,2,1,1,1,7,7,6,5,1,3,2,1,2,1.4572498674057,2.75290308564398,.826628700098356
2009010432,39,2,1,2,4,10,1,5,1,2,1,4,8,8,2,5,3,1,9,6,1,3,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,2,4,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , ,2,1,2,2,2,2,2, , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,1,1,1,1,1,7,7,5,5,1,2,2,1,98,1.23503304681912,.599072608609118,.66401145383075
2009010433,31,2,1,1,5,5,1,4,1,2,1,7,8,3,2,5,1,1,9,2,1,3,1, , , ,1,2,1,1,3,2,1,2,2,2,99,1,6,6,6,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,1,2,1,2,1,1,2,2,2, , , , , ,1,2,2,3,1,2, , ,1,2,1,2,3,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,3,3,4,1,2,1.46367549961773,.471619864528647,.771574968128255
2009010434,11,5,3,2,1,7,1,4,1,2,1,5,4,2,1,6,1,1,6,7,1,2,2, , ,2, ,1,1,1,1,1,1,1,1,2,2,1,4,6,5,1,1,1,1, , , , , , , , , ,2,1,2,1,2,1,2,98,2,2,2,2, , , , , , , , , , , , , , , , ,1,2,2,2,1,2,1,1,1,98,1,2,3,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,4,3,5,2,2,1,1,1,.619227808098118,.804040358807925,.565502979345122
2009010435,8,5,3,2,5,11,1,3,1,2,1,6,2,2,1,2,2,1,7,1,1,3,1,99, ,99, ,2,2,1,99,2,2,2,1,2,2,2,4,7,4,1,1,1,2, , , , , , , , , ,99,2, , ,98, , , , , , ,1,1,1, , , , , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,3,98,98,98,98,1.35215012663029,.171073150161513,1.36408464535165
2009010436,1,6,3,2,3,9,1,5,1,2,1,7,2,2,1,6,2,2,4,5,3,2,2, , ,1, ,2,1,1,3,2,1,2,1,2,2,2,6,7,3,1,1,1,2, , , , , , , , , ,2,1,1,1,1,1,98,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,1,2,4,1,1, , ,1,2,1,2,3,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,6,3,4,5,3,3,2,1,2,.426193021264598,.554080123064032,.598897672498863
2009010437,10,5,3,2,5,11,1,4,4,4,3,4,2, ,1,3, , ,1,1,3,2,2,2, ,2, ,2,1,1,1,2,2,2,2,2, , ,3,7,4,1,2,1,2, , , , , , , , , ,2,1, ,1,2,2,1,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,2,1,2,3,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,7,7,4,6,1,3,98,1,2,.746241662396958,1.86775928795965,.689459756087187
2009010438,3,8,4,2,1,7,1,2,2,3,3,4,3, ,1,6, , ,4,3,3,1,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,4,5,5,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,1,2,2,2,2,2, ,2,2,2,2,1,2,1,2,1,2,3,4,4,3,5,1,1,98,1,98,.440053380656472,2.66273734243547,1.18359896882803
2009010439,28,4,2,2,5,11,1,5,2,1,3,3,3, ,1,6, , ,2,6,1,2,2, , ,1, ,2,1,1,2,2,1,2,1,2,1,2,4,6,3,1,1,1,1, , , , , , , , , ,1,1, ,2,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,1,2,2,4,2,1, , , , , ,2,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,3,6,99,7,6,1,3,98,1,2,.356713590655205,.404830304636664,.547278808189263
2009010440,38,9,4,2,3,9,1,1,1,2,1,2,6,7,1,3,3,1,1,1,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,1,99,4,2,2, , ,1,1,1,2,2,1,2,2,1, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,1,1,2,2,2,3,5,5,7,3,98,98,98,98,98,1.78971185445793,.408890858021717,1.16888325927105
2009010441,24,4,2,2,2,8,1,3,1,2,1,6,4,2,1,4,2,2,5,3,3,98,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,4,6,3,1,2,1,1, , , , , , , , , ,2,1,2,98,98, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,1,1,1,1,1,1,98,1,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,99,1,4,5,5,5,5,1,3,4,1,2,.536334873830942,2.02117810739573,1.12281892237878
2009010442,11,5,3,1,6,6,1,2,1,2,1,4,8,8,2,5,3,3,7,3,1,3,1, , , ,1,2,2,2, ,2,1,2,1,2,2,2,4,1,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,2,2,1,2,2,2,2, , , , ,3,1,2,2,2,2,2, , , , , ,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2,1,2,7,6,7,5,1,3,2,1,2,1.35489106590542,1.81317540743082,1.42648200820604
2009010443,24,4,2,1,3,3,1,5,2,1,3,5,2, ,1,6, , ,6,6,1,2,1, , ,1, ,2,1,1,3,2,1,1,1,2,1,2,5,6,5,1,2,1,2, , , , , , , , , ,1,1, ,1,2,1,1,2,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,7,6,6,6,1,3,2,1,2,.336666571824831,1.14086357629814,.728421410990371
2009010444,39,2,1,1,4,4,2,3,1,2,1,6,1,2,1,5,1,1,4,9,3,2,1, , ,1, ,2,1,2, ,2,1,1,1,2,1,2,3,3,4,1,1,2,2, , , , , , , , , ,1,1,2,1,1,1,1,2,4,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,1,4,1,2, , ,2,2,1,2,3,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,1,1,1,1,3,6,7,5,5,1,3,1,1,2,2.8432999229529,1.25493285066116,1.28766715063619
2009010445,48,9,4,2,3,9,2,4,1,2,1,7,3,2,1,6,1,1,6,7,1,3,1, , ,2, ,2,1,1,3,2,2,1,1,2,2,2,5,5,5,1,1,1,2, , , , , , , , , ,1,1,2,1,1,1,1,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,1,1,1,1,2,1,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,6,6,5,5,1,3,98,1,2,.490648902887114,.213053561393378,.338334125896323
2009010446,48,9,4,2,4,10,1,4,1,2,1,7,2,2,1,6,2,2,8,6,1,3,1, , ,1, ,2,1,1,3,2,1,1,2,1,1,1,3,4,7,1,1,1,2, , , , , , , , , ,1,1,3,1,2,1,1,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,2,1,2,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,5,5,1,3,1,1,2,.987728746371224,.376030124149929,.596347208232286
2009010447,10,5,3,2,4,10,1,3,1,2,1,7,8,1,2,3,3,1,7,6,2,3,2,2, , ,2,2,1,1,2,2,2,1,2,2,1,1,2,4,7,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,1,2,1,2,2,1,2,2,2, , , , , ,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,5,3,6,1,3,2,1,2,1.14324195606896,2.96195036752292,1.02413212594543
2009010448,15,3,2,1,4,4,1,3,1,2,1,5,2,2,1,1,1,1,6,7,1,3,1,2, ,1, ,2,1,1,3,2,1,1,2,2,1,2,4,5,7,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,1,98,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,1, , , , , ,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,7,5,1,3,98,1,98,1.75797408687684,.794014693901613,1.15112868993908
2009010449,31,2,1,1,5,5,1,4,1,2,1,7,2,8,1,5,3,3,6,7,1,2,1, , ,1, ,1,2,2, ,2,1,1,1,1,2,2,5,2,1,1,1,2,2, , , , , , , , , ,1,1,3,98,1,1,1,98,2,2,2,1,1,2, , , , , , , , , , , , , , ,1,2,2,4,2,1, , , , , ,2,4,1,2,2,1,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,4,7,4,5,1,3,1,1,2,1.46367549961773,.471619864528647,.771574968128255
2009010450,3,8,4,1,5,5,1,2,1,2,1,5,8,8,2,5,1,2,5,7,3,3,1, , , ,1,2,1,1,3,2,1,2,1,1,2,2,1,4,7,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,1,2,2,2,2, , , , ,2,1,2,2,3,2,2, , , , , ,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,7,3,3,2,1,2,.531390600660454,3.107154021676,1.50270762554131
2009010451,29,8,4,1,6,6,1,2,1,2,1,7,7,2,1,5,1,1,6,2,1,2,1, , ,1, ,1,1,1,2,2,2,2,1,2,98,2,2,7,7,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,2,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,2,1,2,3,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,6,6,1,3,2,1,2,.531390600660454,1.14743177189259,1.18951111483643
2009010452,39,2,1,1,2,2,2,3,1,2,1,2,2,4,1,1,2,2,3,7,3,1,2,2, ,1, ,2,2,2, ,2,2,2,2,2, , ,3,6,6,1,2,1,1, , , , , , , , , ,2,1,1,1,2,1,1,98,3,2,2,1,2,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,1,1,1,1,2,2,1,2,4,1,7,3,2,1,3,1,1,2,1.32165566797638,.50845407816803,.450129729298572
2009010453,23,3,2,1,5,5,1,4,2,1,3,3,8, ,2,6, , ,8,9,3,3,1, , , ,1,2,1,2, ,2,2,2,2,2, , ,5,4,4,1,2,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,2,1,2,1,2,2,2,2, , , , , ,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,7,6,7,5,1,3,2,2,2,1.03006865823595,.7299742036674,.646534589441953
2009010454,1,6,3,2,4,10,1,2,1,2,1,6,4,2,1,2,2,2,3,5,2,2,2,98, ,2, ,1,1,1,2,2,2,2,2,2, , ,4,7,7,1,2,1,2, , , , , , , , , ,2,1,2,1,2,1,98,98,98,2,2,2, , , , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,98,1,2,2,2,2,1,2,2,1,98,1,2,2,2,2,2,2,2,1,1,1,1,1,6,3,5,5,1,3,1,98,98,.772239043610681,1.06594598027982,1.0846104199546
2009010455,3,8,4,2,3,9,1,3,1,2,1,3,4,2,1,2,1,1,1,1,2,2,2,2, ,1, ,2,1,1,1,2,2,2,2,2, , ,3,7,1,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,5,7,4,5,1,3,1,1,2,.448381456652192,2.47785545796261,1.0958548571834
