NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A50A,A3Ar_w,A50B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8_2021,AM21,X3,A9,A40,A10,A10A,A21_2015,A14,A41,A61,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J60_1,J60_2,J60_3,J60_4,J60_5,J60_6,J60_7,J60_90,J60_98,J60_99,J61,J62,J32,J33_40,J63,J64,J41_1,J41_2,J41_3,J42_1,J42_2,J43,J65,J66,B1,B2,B4,B41_1,B41_2,B60,B31,B42,B43,B61,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14A_1,B14A_60,EA_1,E7,E8,E20,E15_2015,E60,P60,P51,P61,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G35,G22_2015,G25_1,G25_2,G25_3,G25_4,G25_5,G60,G38,G23,H1,H30_3,M1_1,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M50,M9,M10,wgt_n2,wgt_d2,wgt_s3
2024023389,48,9,4,2,5,11,1,4,5,1,3,5,3,3,1,2,2, ,1,2, ,3,2,3,1,3,2,1,2, ,1, ,2,4, , , , , , , , , , ,1,2,2,3,98, ,4,4,3,2,4,2,2, ,1,1,1,3,2,4,3,2,2,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,1,3,2,1,1,98,2,2,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,7,1,1,7,5,3, , , , ,1,3,2,3,98,2,98,1.4907663959,.863479821,.98549471
2024023390,38,9,4,1,4,4,1,4,4,1,3,4,4,2,1,2,1, ,1,2, ,3,2,1,5,1,2,1,2,2,1, ,1,4, , , , , , , , , , ,1,2,2,7,4,1,3,4,4,2,3,98,1,2,1,2,2,1,3,4,1,3,2,98,2, , ,2, , , ,2,2,2, , , , ,2,2,2,1,7, , , , , , ,2,2,1,0,0,0,0,0,0,0,4,1,1,1,1,3,1,2,2,3,1,2,5,5,3, , , , ,1,3,98,98,98,1,2,1.349110785,.4594779575,.9730642521
2024023391,24,4,2,1,4,4,1,4,1,2,1,5,8,3,1,2,1,3,1,2,3,3,2,7,5,3,3,1,1, ,2, ,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,3,98, ,1,3,3,5,2,4,1,2,1,1,2,2,2,6,2,2,3,2,1,3,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,2,2,2,1,2,6,5,3, , , , ,3,3,98,98,98,1,98,.4461941298,1.7936348633,.9892525074
2024023392,24,4,2,1,3,3,1,4,3,2,2,1,5,3,1,2,2,6,1,2,1,2,2,4,2,3,2,2,2,2,2, ,2,2,1,1,0,0,0,0,0,1,0,0,1,2,5,7,7,6,2,4,5,3,3,4,1,2,1,1,2,2,2,1,3,2,3,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,3,2,2,1,1,1,1,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,7,6,1, , , , ,1,3,1,1,1,1,98,.4461941298,1.7936348633,.9892525074
2024023393,1,6,3,2,2,8,1,4,2,2,2,6,3,3,1,2,2,1,1,2,3,3,2,2,3,1,2,2,2, ,2, ,1,4, , , , , , , , , , ,1,2,4,7,6,5,4,4,4,3,4,2,2, ,1,1,1,1,3,4,2,3,2,98,1,1,98,2, , , ,2,2,2, , , , ,1,2,2,3,2,2,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,98,4,3,3, , , , ,98,98,98,98,98,98,98,.7257489141,1.0720387855,1.0318383289
2024023394,47,5,3,2,3,9,1,5,4,4,3,5,5,3,1,2,1, ,1,1, ,4,2,1,3,3,2,3,2, ,2, ,2,3,0,0,0,0,0,1,1,0,0,0,1,2,2,7,7,7,5,4,5,2,5,3,98, ,1,1,2,3,3,2,1,2,1,98,1, ,98,2, , , ,2,2,2, , , , ,1,2,2,3,3,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,6,1,1,6,4,98, , , , ,2,98,4,1,98,1,1,1.0952625103,1.1834973106,1.0628771339
2024023395,37,7,3,1,6,6,1,4,1,2,1,5,6,3,1,8,2,6,2,2,3,2,2,9,5,3,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,5,4,1, ,1,1,2,5,2,4,2, ,1,1,2,3,2,7,3,3,3,2,1,3,1,2,2,2,2,1,2,1,2,2, , ,2,1,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,98, , , , ,1,3,98,4,98,98,98,1.3964879641,.4129557337,.9481899039
2024023396,48,9,4,2,3,9,1,2,1,2,1,2,5,3,1,2,2,2,1,2,3,6,2,3,3,3,2,1,2,2,2, ,2,4, , , , , , , , , , ,1,2,2,5,2,1,4,5,5,2,4,2,2, ,1,2,1,1,3,6,3,2,3,2,1,3,1,2,1,2,2,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , ,1,1,5,1,2,2,1,7,1,1,5,4,3, , , , ,1,98,98,98,1,1,98,1.3752007531,.8560739532,1.0462942713
2024023397,24,4,2,1,3,3,1,4,2,1,3,6,5,3,1,2,2, ,1,2, ,3,2,7,9,3,3,1,2, ,2, ,2,4, , , , , , , , , , ,1,2,3,6,3,2,3,3,3,3,4,2,2, ,1,1,2,2,2,6,3,2,2,1,1, ,1,2,1,2,2,2,2,2, , , , ,1,1,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,5,1,2,2,1,1,2,6,5,3, , , , ,1,98,2,98,98,98,1,.4461941298,1.7936348633,.9892525074
2024023398,38,9,4,2,2,8,1,7,2,4,3,6,4,3,1,2,1, ,1, , ,5,2,4,6,2,2,1,1, ,1, ,2,1,1,1,1,1,1,0,0,0,0,0,2,2,5,7,3,3,5,5,5,2,5,3,1,2,1,1,2,3,2,5,2,1,3,98,1, ,98,1,1,2,2,1,2,2, , , , ,1,1,1,2,1,2,1,2,1,2,1,2,2,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2,1,6,1,1,6,6,98, , , , ,1,1,98,98,1,1,2,1.1489154444,.3374331107,.8661518054
2024023399,37,7,3,2,2,8,1,4,2,1,3,6,3,3,1,2,2, ,1,2, ,4,2,3,1,3,2,1,2, ,2, ,2,4, , , , , , , , , , ,2,2,3,7,6,5,5,5,5,2,5,2,2, ,1,1,1,2,3,6,3,3,2,2,1, ,2,2, , , ,2,2,2, , , , ,2,2,2,3,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,2,2,7,1,2,5,5,3, , , , ,1,3,3,98,1,1,98,1.3677355019,.4107498776,.9619896463
2024023400,38,9,4,2,2,8,2,6,1,2,1,3,5,3,1,3,2,2,1, ,3,3,99,6,8,1,2,2,99,1,2, ,2,3,0,1,0,1,0,1,0,0,0,0,1,2,4,4,3,99,2,3,2,3,2,3,99, ,99,1, ,2,3,4,1,1,2,1,99, , ,2, , , ,99,2,1,1,99,2,3,99,2,2,99,1,1,2,1,2,2,99,99,1,0,0,0,0,0,1,0,0, , ,99,2,1,1,2,2,2,5,1,2,4,5,2,1,1,2, ,1,98,2,98,3,1,98,1.1505252495,.3029074783,.8462860696
2024023401,24,4,2,1,4,4,2,7,1,2,1,2,10,3,1,2,2,2,1, ,1,4,2,7,7,1,3,1,1,1,2, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,5,4,1,1,1,1,4,3,4,2, ,1,1,2,3,2,5,2,2,3,1,1,3,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,7,7,3, , , , ,1,3,2,2,1,1,2,.5773969479,2.0414699354,.8955915932
2024023402,16,4,2,2,5,11,1,4,1,2,1,6,4,3,1,4,2,2,1,2,3,3,1,8,98,3,3,2,1, ,1, ,2,2,1,1,1,1,1,1,0,0,0,0,2,2,4,6,98, ,3,3,3,3,3,3,2, ,1,1,2,2,2,7,2,3,3,2,1,3,2,1,1,2,2,1,2,1,2,98, , ,2,2,2,3,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,98,4,1,2,4,99,98, , , , ,98,98,98,98,98,98,98,.4930441756,1.0657344255,1.0459712998
2024023403,43,6,3,2,3,9,1,6,5,1,3,6,6,3,1,3,1, ,1, , ,2,2,4,7,2,2,3,2, ,1, ,2,2,1,0,0,0,0,1,0,0,0,0,1,2,5,6,4,1,2,4,3,3,3,3,98, ,1,1,2,2,2,5,3,2,2,2,1, ,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,6,1,2,5,5,2,1,2,2, ,1,3,98,2,1,1,1,.6110390245,1.2960185152,.8302897314
2024023404,38,9,4,2,2,8,1,5,2,2,2,3,5,3,1,3,2,2,1,1,3,2,2,1,1,2,1,2,2,2,1, ,1,2,0,0,0,0,0,1,0,0,0,0,1,2,3,6,5,3,3,5,5,2,4,3,2, ,1,1,1,3,3,3,2,2,1,98,1,2,98,1,2,2,2,2,2,2, , , , ,1,1,2,3,2,2,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,2,1,1,1,1,2,1,2,2,7,2,2,6,5,2,1,1,2, ,1,2,98,2,1,1,98,1.3698903553,.4744181477,1.0371987106
2024023405,6,8,4,1,3,3,1,7,1,2,1,6,10,3,1,1,2,1,1, ,3,6,2,10,10,1,3,1,1, ,1, ,2,1,1,1,0,0,0,0,0,0,0,0,2,2,5,1,7,1,1,1,1,5,1,4,2, ,1,1,2,3,3,7,2,2,2,2,1,3,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,3,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,98,2,1,1,98,.3527292632,1.5324584209,.8669758568
2024023406,40,1,1,2,2,8,1,4,2,1,3,6,4,3,1,5,2, ,1, , ,4,2,99,1,3,3,1,2, ,2, ,2,3,0,0,1,0,0,0,0,0,0,0,1,2,99,5,3, ,3,2,3,4,2,3,2, ,1,1,2,3,2,7,3,3,3,2,2, , ,2, , , ,2,2,2, , , , ,99,2,2,98,7, , , , , , ,2,2,1,0,0,0,0,0,0,0,1,98,1,1,1,1,1,2,2,4,1,2,7,6,3, , , , ,98,98,98,98,98,98,98,.3842848976,.4308552965,.9787198822
2024023407,19,7,3,2,4,10,1,3,4,4,3,4,4,3,1,2,2, ,1,2, ,2,1,2,1,3,1,1,2,2,1, ,1,98,0,1,1,1,0,0,1,0,0,0,1,2,2,7,3,2,5,5,5,2,5,2,2, ,1,2,1,3,2,4,3,3,3,2,2, , ,2, , , ,2,2,1,1,2,1,1,1,1,2,3,1,2,1,1,1,2,2,1,1,0,0,1,0,0,0,0,0,4,1,1,1,98,1,2,1,1,7,2,1,7,2,1, , , , ,1,3,2,3,98,1,98,1.3730375464,.4730514252,1.1543292288
2024023408,3,8,4,2,3,9,2,1,1,2,1,1,3,3,1,4,2,2,1, ,3,1,1,4,1,3,2,2,2,2,2, ,2,4, , , , , , , , , , ,1,2,3,6,3, ,4,2,5,2,4,2,2, ,1,1,2,1,3,6,3,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,3,1,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,2,6,5,3, , , , ,1,2,98,98,3,1,1,.8253772725,2.7888336893,1.0849899925
2024023409,5,9,4,2,2,8,2,6,1,2,1,1,9,3,1,2,2,2,1, ,2,5,2,6,7,1,3,2,1,1,1, ,2,1,1,1,0,0,0,0,0,0,0,0,1,2,5,5,2,1,1,1,3,5,3,3,2, ,1,1,2,2,2,5,1,2,2,1,1,3,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,98,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,1,1,2,7,5,3, , , , ,1,2,2,3,1,1,2,1.1733457511,2.6578266207,.6097319791
2024023410,27,8,4,2,6,12,1,6,4,1,3,6,3,3,1,8,2, ,2, , ,5,2,8,8,1,3,1,1, , ,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,5,2,2, ,1,1,2,5,2,4,2, ,1,1,2,2,1,6,3,3,3,2,2, , ,1,2,2,2,1,2,1,2,2, , ,2,2,2,1,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,1,3,2,1,2,.3897655687,.3347955316,.8644538422
2024023411,33,2,1,2,3,9,2,4,2,3,3,6,1,3,1,7,2, ,1,2, ,3,2,3,3,3,2,2,2, ,2, ,2,4, , , , , , , , , , ,2,2,98,7,98, ,4,5,99,2,4,2,2, ,1,2,2,2,3,4,3,2,3,98,2, , ,2, , , ,2,2,2, , , , ,2,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,5,3,3, , , , ,1,3,98,98,98,98,2,1.9120237505,1.3042656709,.9613961433
2024023412,36,3,2,2,3,9,1,6,1,2,1,1,7,3,1,2,2,2,1, ,1,5,2,7,7,1,3,1,1,1,2, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,4,2,1,1,1,1,5,2,4,2, ,1,1,2,3,3,7,2,2,2,2,1,3,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,3,1,2,2,2,2,2,1,2,0,1,0,0,0,0,0,0,98,2,1,1,1,1,1,2,2,1,1,2,7,7,3, , , , ,1,3,98,98,98,1,2,1.1535483582,1.1239488024,.859643872
2024023413,48,9,4,2,3,9,1,6,1,2,1,6,9,3,1,2,2,2,1, ,3,4,2,8,6,1,3,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,2,98,1,1,1,4,1,4,1,2,1,1,2,2,2,6,2,2,3,1,1,3,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,4,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,98,2,1,1,2,1.1533692301,.6088883792,.8267922588
2024023414,24,4,2,2,3,9,1,7,1,2,1,6,7,3,1,2,2,2,1, ,3,5,2,9,7,3,3,1,1, ,1, ,2,1,1,1,0,0,0,0,0,0,0,0,2,2,5,3,3,1,2,1,3,5,3,4,2, ,1,1,2,2,2,4,2,3,3,98,1,3,1,1,1,2,2,1,2,1,2,2, , ,2,1,1,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,4,3,98,1,2,.3814561308,1.6326568164,.9126015995
2024023415,24,4,2,1,5,5,1,7,1,2,1,5,7,3,1,2,2,2,1, ,1,6,2,7,7,1,3,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,4,5,5,2,2,2,2,4,3,3,2, ,1,1,2,3,2,6,3,2,3,1,1,1,1,1,1,2,2,1,2,1,2,2, , ,2,1,1,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,2,1,2,7,6,2,1,1,1, ,1,3,2,2,1,1,98,.387971106,1.4987502363,.8043090997
2024023416,19,7,3,2,3,9,1,4,1,2,1,4,5,3,1,2,2,2,1,2,1,3,2,5,2,3,3,1,2,2,2, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,7,3,2,3,2,5,4,5,4,2, ,1,1,1,2,3,4,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,3,2,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,7,5,3, , , , ,1,3,98,98,2,1,98,1.3730375464,.4730514252,1.1543292288
2024023417,35,4,2,2,4,10,1,6,1,2,1,1,4,3,1,2,2,7,1, ,1,2,2,6,6,2,2,2,2,2,2, ,2,4, , , , , , , , , , ,2,2,5,7,2,1,4,5,5,2,4,4,2, ,1,1,2,2,2,4,3,3,3,2,2, , ,2, , , ,2,2,1,1,2,98,1,2,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,1,4,4,3, , , , ,2,98,3,98,98,1,98,.3814561308,.2209126765,.610870871
2024023418,19,7,3,2,6,12,2,4,4,1,3,6,1,3,1,8,2, ,2,2, ,2,2,1,1,2,2,1,2, , ,2,2,3,0,0,0,1,0,0,0,0,0,0,1,1,3,1,2, ,5,5,1,1,3,3,2, ,1,1,1,2,3,5,2,2,3,2,2, , ,2, , , ,2,2,1,2,2, , ,2,2,2,1,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,6,4,2,1,1,2, ,1,3,1,2,2,2,2,1.4905069077,.4282395424,1.0951143566
2024023419,38,9,4,2,4,10,1,4,4,1,3,5,1,3,1,6,2, ,1,2, ,4,2,8,1,1,2,1,2, ,2, ,2,4, , , , , , , , , , ,1,2,3,4,98, ,4,5,3,1,98,4,2, ,1,2,2,1,2,4,1,3,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,4,4,3, , , , ,98,98,98,98,98,98,98,1.3752007531,.4686132174,1.0442411452
2024023420,37,7,3,1,6,6,1,6,1,2,1,6,6,3,1,8,2,8,2, ,3,1,2,6,6,3,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,5,5, ,3,3,3,3,3,4,2, ,1,1,2,2,2,4,3,3,3,2,1,1,1,2,2,2,2,1,2,1,2,2, , ,2,2,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,6,6,3, , , , ,1,3,2,2,98,1,2,1.1712226338,.3333817349,.7172485073
2024023421,38,9,4,2,2,8,2,2,1,2,1,6,2,3,1,3,1,2,1,2,2,4,2,6,8,2,2,2,1, ,1, ,1,3,1,1,0,0,0,0,1,0,0,0,1,2,3,6,4,3,2,3,4,4,3,3,2, ,1,1,1,2,3,4,2,2,3,1,1,2,98,2, , , ,2,2,2, , , , ,1,1,2,2,2,2,1,1,2,2,1,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,1,7,1,2,4,4,3, , , , ,1,3,98,98,1,2,2,1.399019428,.4043967343,.8551551199
2024023422,40,1,1,2,4,10,1,5,1,2,1,6,5,3,1,7,2,7,1,2,1,4,2,5,5,1,3,1,1, ,1, ,1,2,1,0,1,0,0,0,0,0,0,0,1,2,5,5,4, ,3,3,3,2,3,2,2, ,1,1,2,2,3,5,3,1,3,98,1,3,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,2,6,5,2,2,1,1, ,3,3,98,3,1,1,2,.385774583,.4168978948,.770595367
2024023423,24,4,2,2,5,11,1,7,1,2,1,5,5,3,1,8,1,8,2, ,3,2,2,9,4,1,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,5,4, ,1,1,2,5,1,4,2, ,1,1,2,3,3,5,3,1,3,2,1,3,1,1,2,2,2,1,2,1,2,2, , ,2,1,2,1,3,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,2,1,1,1, ,1,2,2,3,98,1,98,.4135119763,1.6560462817,.9306693271
2024023424,19,7,3,2,6,12,1,2,5,1,3,5,3,3,1,8,2, ,2,2, ,2,2,1,1,2,2,1,2, , ,2,1,2,0,0,1,0,0,0,0,0,0,0,1,2,4,4,3, ,3,3,3,2,3,3,2, ,1,1,2,3,3,5,3,2,3,2,1, ,2,2, , , ,2,2,2, , , , ,1,2,2,3,2,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,5,4,3, , , , ,2,3,4,98,1,1,98,1.4884214031,.4658525005,1.1676956856
2024023425,38,9,4,2,3,9,2,5,1,2,1,2,5,3,1,4,1,3,1,2,98,4,2,1,3,3,2,2,2,2,2, ,1,3,0,0,0,0,0,1,0,0,0,0,1,2,2,7,7, ,3,4,5,5,5,2,1,1,1,1,1,2,3,6,2,3,2,2,2, , ,2, , , ,2,2,1,1,2,2,3,1,2,2,3,2,2,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,2,1,2,7,1,2,5,4,3, , , , ,1,1,98,2,98,1,98,2.6476519171,.4088111636,1.280379583
2024023426,1,6,3,2,4,10,1,4,1,2,1,2,5,3,1,2,2,2,1,2,1,3,2,10,9,3,2,3,2,98,98, ,98,1,0,0,0,1,0,0,0,0,0,0,1,2,3,6,2,2,5,3,3,3,2,4,1,2,1,2,1,2,1,5,2,3,2,2,1,3,98,98, , , ,2,2,2, , , , ,1,2,2,3,2,1,2,1,1,1,1,1,2,0,0,0,0,0,1,0,0, , ,3,2,3,2,1,2,2,4,1,2,5,5,3, , , , ,1,1,3,3,98,1,2,.7285622892,1.0537305476,1.0743941307
2024023427,38,9,4,2,3,9,1,7,1,2,1,2,8,3,1,1,2,2,1, ,3,3,2,5,3,1,3,1,1,2,2, ,2,1,1,1,0,0,0,0,0,0,0,0,2,2,5,6,2,1,2,1,4,5,2,3,2, ,1,1,2,3,3,4,2,3,3,2,1,2,2,2, , , ,1,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,2,2,6,1,2,7,5,3, , , , ,1,3,98,2,1,1,2,1.1533692301,.3333043148,.8720328554
2024023428,16,4,2,2,4,10,1,5,1,2,1,2,6,3,1,4,2,4,1,2,3,4,2,1,1,2,1,1,2,2,2, ,2,98,0,0,0,1,0,0,0,0,0,0,1,2,1,7,2, ,5,3,5,1,5,3,1,2,1,1,2,3,3,7,2,1,3,1,2, , ,2, , , ,2,2,1,1,2,2,1,1,2,2,3,3,2,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,7,1,2,7,7,3, , , , ,2,2,1,4,1,1,2,.4548229176,1.0506823351,1.1226073785
2024023429,24,4,2,2,2,8,1,7,1,2,1,6,7,3,1,2,2,2,1, ,2,6,2,4,5,3,2,1,1, ,2, ,2,2,0,1,0,0,0,0,0,0,0,0,1,2,4,5,2,98,98,5,5,2,2,3,2, ,99,1, ,98,98,6,2,3,3,2,1,3,98,1,1,2,2,98,2,2, , , , ,2,1,2,2,3,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,2,4,3, , , , ,1,2,1,3,98,1,98,.3799831213,1.5683225439,.8834805779
2024023430,24,4,2,2,5,11,2,4,4,1,3,5,3,3,1,3,2, ,1,2, ,3,2,5,4,3,2,1,2, ,1, ,2,2,0,1,1,1,0,0,0,0,0,0,2,2,4,5,2,1,3,4,3,2,3,3,1,2,1,1,2,2,1,5,2,3,2,98,1, ,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,3,2,1,1,2,2,1,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,5,1,2,6,4,1, , , , ,98,3,98,98,2,1,98,.7607364136,2.5854940898,1.0909465455
2024023431,11,5,3,2,5,11,1,6,1,2,1,1,7,3,1,2,2,2,1, ,1,5,2,6,7,1,3,1,1,2,2, ,2,1,0,1,0,0,0,0,0,0,0,0,2,2,5,2,2,1,2,3,3,4,2,3,2, ,1,1,2,3,2,6,3,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,98,4,3,1,1,.99578132,1.282997266,.9506947145
2024023432,37,7,3,1,3,3,1,4,1,2,1,6,9,3,1,2,2,2,1,2,1,5,2,7,6,1,3,1,1, ,1, ,2,1,1,1,0,0,0,0,0,0,0,0,2,2,5,1,1, ,1,1,1,4,3,4,2, ,1,1,2,3,3,4,1,1,1,98,1,3,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,5,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,2,7,7,2,2,1,1, ,1,3,2,3,1,1,2,1.3469886181,.42182832,1.007401603
2024023433,9,5,3,2,6,12,2,6,2,1,3,5,4,3,1,2,2, ,1, , ,98,2,6,3,1,3,2,2, ,2, ,1,1,1,0,0,0,1,0,0,0,0,0,2,2,4,4,3,3,2,2,2,5,1,4,1,2,1,2,2,3,3,7,1,1,1,2,1, ,1,2,1,2,2,2,2,2, , , , ,1,2,2,3,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,2,1,2,2,6,3, , , , ,98,98,98,98,98,98,98,.9971765609,.0814962628,.8964671702
2024023434,27,8,4,1,5,5,1,6,1,4,1,5,6,2,1,8,1,4,2, ,1,2,2,7,8,1,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,5,4, ,3,3,3,4,2,3,2, ,1,1,2,3,3,6,2,2,3,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,6,1,2,5,6,2,2,1,1,1,1,3,2,3,1,1,2,.3656914127,.3113175448,.7846773465
2024023435,16,4,2,2,5,11,1,5,1,2,1,1,5,3,1,4,2,2,1,2,3,2,2,7,2,1,2,1,1,2,2, ,1,2,0,1,0,0,0,0,0,0,0,0,1,2,4,5,5, ,4,3,5,3,4,3,2, ,1,1,2,1,1,5,3,3,3,2,2, , ,2, , , ,2,2,1,1,2,1,1,1,2,2,3,3,2,1,1,2,2,2,1,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,1,4,4,3, , , , ,1,3,4,4,1,2,2,.4930441756,1.0657344255,1.0459712998
2024023436,50,3,2,2,3,9,1,4,2,2,2,2,5,3,1,2,2,2,1,2,1,3,2,6,6,3,3,2,2,2,2, ,2,2,0,0,0,0,0,1,0,0,0,0,2,2,4,4,5,4,4,5,3,98,3,3,2, ,1,2,2,3,98,5,2,3,2,2,2, , ,1,2,2,2,2,2,1,2,2, , ,2,2,2,2,2,1,2,2,2,98,2,2,2,0,0,0,0,0,1,0,0, , ,1,2,2,2,1,2,2,4,1,2,4,5,2,2,2,2, ,3,3,3,3,2,98,98,1.3754143336,.6903587337,.948105679
2024023437,9,5,3,2,2,8,1,6,2,1,3,5,7,3,1,2,2, ,1, , ,5,2,4,4,1,3,2,1, ,2, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,7,5,4,2,2,3,4,3,3,2, ,1,1,2,3,3,4,2,1,2,2,1, ,1,2,1,2,2,1,2,2, , , , ,1,2,2,3,3,1,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,3,2,2,4,1,2,6,5,3, , , , ,1,3,98,98,1,1,2,.9150402303,.0821910554,1.0375118688
